,product,review_rating,review_text,word_count,Text,neg,neu,pos,compound,Sentiment
3793,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice product,5,very nice,0.0,0.244,0.756,0.4754,Positive
3794,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best mobile price,7,mobile price,0.0,1.0,0.0,0.0,Positive
3795,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nyc phone,4,nyc,0.0,1.0,0.0,0.0,Positive
3796,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,wonderful,3,wonderful,0.0,0.0,1.0,0.5719,Positive
3797,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice,4,very nice,0.0,0.244,0.756,0.4754,Positive
3798,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,wonderful,3,wonderful,0.0,0.0,1.0,0.5719,Positive
3799,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice,4,very nice,0.0,0.244,0.756,0.4754,Positive
3800,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,osm phone,4,osm,0.0,1.0,0.0,0.0,Positive
3801,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,poli sanm,4,poli sanm,0.0,1.0,0.0,0.0,Positive
3802,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,beautiful,3,beautiful,0.0,0.0,1.0,0.5994,Positive
3803,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,oxygen os,4,oxygen o,0.0,1.0,0.0,0.0,Positive
3804,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awsmmm,3,awsmmm,0.0,1.0,0.0,0.0,Positive
3805,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice work,4,nice work,0.0,0.263,0.737,0.4215,Positive
3806,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,worth,4,worth,0.0,0.0,1.0,0.2263,Positive
3807,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nyc phone,4,nyc,0.0,1.0,0.0,0.0,Positive
3808,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent,3,excellent,0.0,0.0,1.0,0.5719,Positive
3809,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice,4,very nice,0.0,0.244,0.756,0.4754,Positive
3810,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,overall good phone 4 star,7,overall 4 star,0.0,1.0,0.0,0.0,Positive
3811,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice phone worth price,7,nice worth price,0.0,0.175,0.825,0.5719,Positive
3812,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,hiting problem,4,hiting problem,0.73,0.27,0.0,-0.4019,Negative
3813,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery life little poor,6,life little poor,0.584,0.416,0.0,-0.4228,Negative
3814,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera quality superb,6,superb,0.0,0.0,1.0,0.6249,Positive
3815,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,topnotch value money,6,topnotch value money,0.0,0.455,0.545,0.34,Positive
3816,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best phone price,7,price,0.0,1.0,0.0,0.0,Positive
3817,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera quality superb,6,superb,0.0,0.0,1.0,0.6249,Positive
3818,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,must buygreat phone,6,must buygreat,0.0,1.0,0.0,0.0,Positive
3819,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb thanks oneplus,6,superb thanks,0.0,0.0,1.0,0.7906,Positive
3820,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,wonderful phone ever,6,wonderful ever,0.0,0.213,0.787,0.5719,Positive
3821,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,out standing performance,5,out standing performance,0.0,1.0,0.0,0.0,Positive
3822,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome cell phone brand,6,awesome cell brand,0.0,0.328,0.672,0.6249,Positive
3823,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,absolutely love nord,6,absolutely love nord,0.0,0.308,0.692,0.6697,Positive
3824,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best mobile mid range,7,mobile mid range,0.0,1.0,0.0,0.0,Positive
3825,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice mobile i liked,7,very nice mobile liked,0.0,0.245,0.755,0.7316,Positive
3826,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good phone,4,,0.0,0.0,0.0,0.0,Positive
3827,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,super features,7,super feature,0.0,0.204,0.796,0.5994,Positive
3828,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,front camera good,7,front,0.0,1.0,0.0,0.0,Positive
3829,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing product love,6,amazing love,0.0,0.0,1.0,0.8402,Positive
3830,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome phone worth it,6,awesome worth it,0.0,0.143,0.857,0.7184,Positive
3831,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,yeap meet expectation,6,yeap meet expectation,0.0,1.0,0.0,0.0,Positive
3832,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery life bad,7,life bad,0.778,0.222,0.0,-0.5423,Negative
3833,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,one plus good product,7,plus,0.0,1.0,0.0,0.0,Positive
3834,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent aspects,6,excellent aspect,0.0,0.213,0.787,0.5719,Positive
3835,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i love oneplus mobile,7,love mobile,0.0,0.192,0.808,0.6369,Positive
3836,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,simply wow,5,simply wow,0.0,0.208,0.792,0.5859,Positive
3837,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,like must buy,6,like must buy,0.0,0.444,0.556,0.3612,Positive
3838,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,low battery life,5,low life,0.677,0.323,0.0,-0.2732,Negative
3839,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,pretty good,5,pretty,0.0,0.0,1.0,0.4939,Positive
3840,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,mid range killer,5,mid range killer,0.683,0.317,0.0,-0.6486,Negative
3841,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,liked,4,liked,0.0,0.0,1.0,0.4215,Positive
3842,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,too good,4,too,0.0,1.0,0.0,0.0,Positive
3843,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good buy,4,buy,0.0,1.0,0.0,0.0,Positive
3844,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,,3,,0.0,0.0,0.0,0.0,Positive
3845,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera quality isnt good,7,isnt,0.0,1.0,0.0,0.0,Positive
3846,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,marvellous product,4,marvellous,0.0,1.0,0.0,0.0,Positive
3847,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,oneplus nord awesome,6,nord awesome,0.0,0.196,0.804,0.6249,Positive
3848,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good product best phone,6,,0.0,0.0,0.0,0.0,Positive
3849,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,thnku amoled screen,6,thnku amoled screen,0.0,1.0,0.0,0.0,Positive
3850,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best phone 30k,7,30k,0.0,1.0,0.0,0.0,Positive
3851,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,happy purchase,6,happy purchase,0.0,0.213,0.787,0.5719,Positive
3852,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,great phone 30000,6,great 30000,0.0,0.196,0.804,0.6249,Positive
3853,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,touch smooth,7,touch smooth,0.0,1.0,0.0,0.0,Positive
3854,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best phone 30k,6,30k,0.0,1.0,0.0,0.0,Positive
3855,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,default front camera,6,default front,0.0,1.0,0.0,0.0,Positive
3856,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery life excellent,5,life excellent,0.0,0.213,0.787,0.5719,Positive
3857,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent everything,5,excellent everything,0.0,0.213,0.787,0.5719,Positive
3858,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,slow motion bad,7,slow motion bad,0.636,0.364,0.0,-0.5423,Negative
3859,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,indeed good item,7,indeed item,0.0,1.0,0.0,0.0,Positive
3860,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money product,6,value money,0.0,0.294,0.706,0.34,Positive
3861,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,absolutely good overall,5,absolutely overall,0.0,1.0,0.0,0.0,Positive
3862,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing gift dad,7,amazing gift dad,0.0,0.13,0.87,0.7717,Positive
3863,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good phone oneplus,6,,0.0,0.0,0.0,0.0,Positive
3864,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,finger print fast,7,finger print fast,0.0,1.0,0.0,0.0,Positive
3865,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent phone,4,excellent,0.0,0.0,1.0,0.5719,Positive
3866,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera great,5,great,0.0,0.0,1.0,0.6249,Positive
3867,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,love one plus,6,love plus,0.0,0.192,0.808,0.6369,Positive
3868,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,quality product,4,,0.0,0.0,0.0,0.0,Positive
3869,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,all perfect,5,all perfect,0.0,0.213,0.787,0.5719,Positive
3870,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,supper,4,supper,0.0,1.0,0.0,0.0,Positive
3871,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,oneplus love,5,love,0.0,0.0,1.0,0.6369,Positive
3872,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money,5,value money,0.0,0.294,0.706,0.34,Positive
3873,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very nice phone,5,very nice,0.0,0.244,0.756,0.4754,Positive
3874,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,liked much,5,liked much,0.0,0.263,0.737,0.4215,Positive
3875,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,fantastic phone,4,fantastic,0.0,0.0,1.0,0.5574,Positive
3876,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money,5,value money,0.0,0.294,0.706,0.34,Positive
3877,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money,5,value money,0.0,0.294,0.706,0.34,Positive
3878,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,great quwaliyty,4,great quwaliyty,0.0,0.196,0.804,0.6249,Positive
3879,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,everything good,4,everything,0.0,1.0,0.0,0.0,Positive
3880,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,one plus matter,5,plus matter,0.0,0.476,0.524,0.0258,Positive
3881,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money,5,value money,0.0,0.294,0.706,0.34,Positive
3882,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money,5,value money,0.0,0.294,0.706,0.34,Positive
3883,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,value money,5,value money,0.0,0.294,0.706,0.34,Positive
3884,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera quality sooooper,5,sooooper,0.0,1.0,0.0,0.0,Positive
3885,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing,3,amazing,0.0,0.0,1.0,0.5859,Positive
3886,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3887,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing,3,amazing,0.0,0.0,1.0,0.5859,Positive
3888,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3889,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing,3,amazing,0.0,0.0,1.0,0.5859,Positive
3890,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3891,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3892,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3893,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3894,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3895,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3896,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome,3,awesome,0.0,0.0,1.0,0.6249,Positive
3897,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing,3,amazing,0.0,0.0,1.0,0.5859,Positive
3898,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery,3,,0.0,0.0,0.0,0.0,Positive
3899,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,one plus made,8,plus made,0.0,1.0,0.0,0.0,Positive
3900,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its awesome product,6,it awesome,0.0,0.196,0.804,0.6249,Positive
3901,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing camera quality,5,amazing,0.0,0.0,1.0,0.5859,Positive
3902,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,one plus one plus,7,plus plus,0.0,1.0,0.0,0.0,Positive
3903,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best phone 30k,6,30k,0.0,1.0,0.0,0.0,Positive
3904,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,osm verry nice product,6,osm verry nice,0.0,0.417,0.583,0.4215,Positive
3905,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,processor good,6,processor,0.0,1.0,0.0,0.0,Positive
3906,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,screen ease use,7,screen ease use,0.0,0.444,0.556,0.3612,Positive
3907,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing camera quality,5,amazing,0.0,0.0,1.0,0.5859,Positive
3908,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,worth money,7,worth money,0.0,0.345,0.655,0.2263,Positive
3909,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,extremely good mobile,5,extremely mobile,0.0,1.0,0.0,0.0,Positive
3910,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,absolutely satisfied,5,absolutely satisfied,0.0,0.244,0.756,0.4754,Positive
3911,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb phone quality,6,superb,0.0,0.0,1.0,0.6249,Positive
3912,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,excellent face unlock,5,excellent face unlock,0.0,0.351,0.649,0.5719,Positive
3913,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,best phone ever,7,ever,0.0,1.0,0.0,0.0,Positive
3914,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery life good,6,life,0.0,1.0,0.0,0.0,Positive
3915,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,tint issue ha phone na,7,tint issue ha na,0.0,0.556,0.444,0.34,Positive
3916,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera quality good,6,,0.0,0.0,0.0,0.0,Positive
3917,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,oneplus nord amezing product,6,nord amezing,0.0,1.0,0.0,0.0,Positive
3918,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its good,5,it,0.0,1.0,0.0,0.0,Positive
3919,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its seems good,5,it seems,0.0,1.0,0.0,0.0,Positive
3920,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good excellent,4,excellent,0.0,0.0,1.0,0.5719,Positive
3921,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,really awesome,4,really awesome,0.0,0.185,0.815,0.659,Positive
3922,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,worth money,5,worth money,0.0,0.345,0.655,0.2263,Positive
3923,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,totally smooth,4,totally smooth,0.0,1.0,0.0,0.0,Positive
3924,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera awesome,4,awesome,0.0,0.0,1.0,0.6249,Positive
3925,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing mobile,4,amazing mobile,0.0,0.208,0.792,0.5859,Positive
3926,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,too big,6,too big,0.0,1.0,0.0,0.0,Positive
3927,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,fingerprint scanner good,6,fingerprint scanner,0.0,1.0,0.0,0.0,Positive
3928,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb,3,superb,0.0,0.0,1.0,0.6249,Positive
3929,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb,3,superb,0.0,0.0,1.0,0.6249,Positive
3930,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb,3,superb,0.0,0.0,1.0,0.6249,Positive
3931,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,camera,3,,0.0,0.0,0.0,0.0,Positive
3932,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,suberb,3,suberb,0.0,1.0,0.0,0.0,Positive
3933,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,not bad super quality,6,not bad super,0.45,0.143,0.407,-0.0762,Negative
3934,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome phone 30k,6,awesome 30k,0.0,0.196,0.804,0.6249,Positive
3935,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good one mid range,7,mid range,0.0,1.0,0.0,0.0,Positive
3936,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,super valie money,6,super valie money,0.0,0.339,0.661,0.5994,Positive
3937,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,everything awesome,5,everything awesome,0.0,0.196,0.804,0.6249,Positive
3938,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,happy model,6,happy model,0.0,0.213,0.787,0.5719,Positive
3939,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,all good product,6,all,0.0,1.0,0.0,0.0,Positive
3940,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,it good 5,8,it 5,0.0,1.0,0.0,0.0,Positive
3941,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,overall nicemobile,4,overall nicemobile,0.0,1.0,0.0,0.0,Positive
3942,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,great move by oneplus,6,great move by,0.0,0.328,0.672,0.6249,Positive
3943,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very super good phone,6,very super,0.0,0.193,0.807,0.6361,Positive
3944,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,everything amazing,5,everything amazing,0.0,0.208,0.792,0.5859,Positive
3945,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good as expected,5,a expected,0.0,1.0,0.0,0.0,Positive
3946,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery draining fast,5,draining fast,0.0,1.0,0.0,0.0,Positive
3947,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,this phone amazing,6,this amazing,0.0,0.208,0.792,0.5859,Positive
3948,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its osam look,7,it osam look,0.0,1.0,0.0,0.0,Positive
3949,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,loved worth money,6,loved worth money,0.0,0.147,0.853,0.7003,Positive
3950,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,12256gb worth buying,5,12256gb worth buying,0.0,0.513,0.487,0.2263,Positive
3951,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome phone,4,awesome,0.0,0.0,1.0,0.6249,Positive
3952,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,superb camera,4,superb,0.0,0.0,1.0,0.6249,Positive
3953,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,nice purchase,4,nice purchase,0.0,0.263,0.737,0.4215,Positive
3954,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,im loving,5,im loving,0.0,0.204,0.796,0.5994,Positive
3955,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good phone,5,,0.0,0.0,0.0,0.0,Positive
3956,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,awesome phone,4,awesome,0.0,0.0,1.0,0.6249,Positive
3957,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,its beast,5,it beast,0.0,1.0,0.0,0.0,Positive
3958,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,worth 30k,5,worth 30k,0.0,0.345,0.655,0.2263,Positive
3959,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing,4,amazing,0.0,0.0,1.0,0.5859,Positive
3960,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,super,3,super,0.0,0.0,1.0,0.5994,Positive
3961,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,super,3,super,0.0,0.0,1.0,0.5994,Positive
3962,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,super,3,super,0.0,0.0,1.0,0.5994,Positive
3963,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good,3,,0.0,0.0,0.0,0.0,Positive
3964,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,great,3,great,0.0,0.0,1.0,0.6249,Positive
3965,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,super,3,super,0.0,0.0,1.0,0.5994,Positive
3966,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,a one,4,a,0.0,1.0,0.0,0.0,Positive
3967,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,great,3,great,0.0,0.0,1.0,0.6249,Positive
3968,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battry issu bad phone,6,battry issu bad,0.636,0.364,0.0,-0.5423,Negative
3969,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,very smooth experience,5,very smooth experience,0.0,1.0,0.0,0.0,Positive
3970,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,absolutely amazing,4,absolutely amazing,0.0,0.196,0.804,0.624,Positive
3971,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,pubg server problem,6,pubg server problem,0.574,0.426,0.0,-0.4019,Negative
3972,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,good overall package,5,overall package,0.0,1.0,0.0,0.0,Positive
3973,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,amazing mobile phone,5,amazing mobile,0.0,0.208,0.792,0.5859,Positive
3974,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,it awesome mobile,6,it awesome mobile,0.0,0.328,0.672,0.6249,Positive
3975,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,battery life poor,6,life poor,0.756,0.244,0.0,-0.4767,Negative
3976,"OnePlus Nord 5G (Gray Onyx, 8GB RAM, 128GB Storage)",5,i love valuable,7,love valuable,0.0,0.0,1.0,0.8074,Positive
